LEFT|43.0612|170.863|45.4364|16.8421|177.868|-63.5974|-18.492|175.918|-87.0544|-49.499|171.369|-85.0944|-101.538|163.582|-62.6345|SERVO1
LEFT|43.0613|170.865|45.4391|16.8372|177.876|-63.5997|-18.4979|175.926|-87.0555|-49.5035|171.377|-85.0937|-101.548|163.592|-62.6311|SERVO1
LEFT|43.0614|170.867|45.4416|16.8331|177.883|-63.6016|-18.5033|175.934|-87.0565|-49.5079|171.385|-85.093|-101.558|163.601|-62.6276|SERVO1
LEFT|43.0616|170.868|45.4439|16.8296|177.889|-63.6032|-18.508|175.941|-87.0573|-49.5122|171.392|-85.0922|-101.568|163.611|-62.6241|SERVO1
LEFT|43.0617|170.87|45.4458|16.8269|177.894|-63.6044|-18.5121|175.947|-87.058|-49.5162|171.4|-85.0914|-101.578|163.62|-62.6206|SERVO1
LEFT|43.0618|170.871|45.4474|16.8246|177.898|-63.6054|-18.5159|175.952|-87.0585|-49.5198|171.406|-85.0906|-101.588|163.63|-62.617|SERVO1
LEFT|43.0618|170.871|45.4488|16.8227|177.901|-63.6062|-18.5195|175.958|-87.0591|-49.5231|171.412|-85.0899|-101.598|163.64|-62.6134|SERVO1
LEFT|43.0619|170.872|45.4498|16.8211|177.904|-63.6069|-18.5228|175.963|-87.0595|-49.526|171.418|-85.0892|-101.607|163.649|-62.6099|SERVO1
LEFT|43.062|170.873|45.4507|16.8195|177.907|-63.6075|-18.5261|175.967|-87.0599|-49.5286|171.423|-85.0886|-101.617|163.658|-62.6064|SERVO1
LEFT|43.062|170.873|45.4515|16.818|177.91|-63.6081|-18.5292|175.972|-87.0603|-49.5311|171.428|-85.0879|-101.627|163.668|-62.6027|SERVO1
LEFT|43.0621|170.874|45.4522|16.8165|177.913|-63.6087|-18.532|175.977|-87.0607|-49.5334|171.432|-85.0873|-101.637|163.678|-62.5989|SERVO1
LEFT|43.0621|170.874|45.4529|16.815|177.916|-63.6093|-18.5344|175.98|-87.0609|-49.5355|171.437|-85.0867|-101.647|163.688|-62.595|SERVO1
LEFT|43.0622|170.875|45.4536|16.8136|177.918|-63.6098|-18.5365|175.984|-87.0612|-49.5375|171.441|-85.0862|-101.657|163.699|-62.5909|SERVO1
LEFT|43.0623|170.875|45.4546|16.8123|177.921|-63.6103|-18.5384|175.986|-87.0613|-49.5394|171.445|-85.0856|-101.668|163.71|-62.5866|SERVO1
LEFT|43.0624|170.876|45.4559|16.8111|177.923|-63.6108|-18.5401|175.989|-87.0615|-49.5413|171.448|-85.085|-101.679|163.721|-62.5822|SERVO1
LEFT|43.0625|170.877|45.4572|16.8099|177.925|-63.6112|-18.5417|175.992|-87.0617|-49.5432|171.452|-85.0844|-101.691|163.732|-62.5777|SERVO1
LEFT|43.0626|170.878|45.4587|16.8087|177.928|-63.6117|-18.5433|175.994|-87.0618|-49.545|171.456|-85.0838|-101.702|163.744|-62.573|SERVO1
LEFT|43.0628|170.879|45.4603|16.8076|177.93|-63.6121|-18.5448|175.997|-87.0619|-49.5467|171.46|-85.0832|-101.713|163.755|-62.5687|SERVO1
LEFT|43.063|170.88|45.4621|16.8064|177.932|-63.6125|-18.5463|175.999|-87.062|-49.5484|171.463|-85.0826|-101.722|163.764|-62.5649|SERVO1
LEFT|43.0632|170.881|45.4643|16.8052|177.935|-63.6129|-18.5479|176.002|-87.0621|-49.5501|171.467|-85.082|-101.73|163.772|-62.5617|SERVO1
LEFT|43.0634|170.882|45.4667|16.804|177.937|-63.6133|-18.5494|176.004|-87.0622|-49.5518|171.47|-85.0814|-101.736|163.779|-62.5591|SERVO1
